personSsn,accountNumber,isPrimary
473-68-1331,ACCT00000822,true
550-35-2866,ACCT00000823,true
147-89-1422,ACCT00000824,true
896-38-2116,ACCT00000825,true
664-68-6525,ACCT00000826,true
165-28-2709,ACCT00000827,true
264-76-8513,ACCT00000828,true
599-20-9604,ACCT00000829,true
463-56-7279,ACCT00000830,true
645-77-5629,ACCT00000831,true
822-45-2083,ACCT00000832,true
379-39-6523,ACCT00000833,true
851-97-5945,ACCT00000834,true
442-97-2016,ACCT00000835,true
218-54-1798,ACCT00000836,true
639-51-2270,ACCT00000837,true
151-57-7652,ACCT00000838,true
281-91-7954,ACCT00000839,true
458-86-1027,ACCT00000840,true
703-56-7976,ACCT00000841,true
622-20-7544,ACCT00000842,true
671-27-2658,ACCT00000843,true
340-75-1469,ACCT00000844,true
152-61-2166,ACCT00000845,true
340-95-1733,ACCT00000846,true
285-66-2171,ACCT00000847,true
634-42-9451,ACCT00000848,true
961-85-5592,ACCT00000849,true
188-46-7362,ACCT00000850,true
574-54-4549,ACCT00000851,true
976-63-5186,ACCT00000852,true
472-98-1816,ACCT00000853,true
449-53-5290,ACCT00000854,true
764-17-4589,ACCT00000855,true
691-12-6375,ACCT00000856,true
358-32-2522,ACCT00000857,true
384-86-2490,ACCT00000858,true
957-37-6872,ACCT00000859,true
775-69-4392,ACCT00000860,true
253-87-6184,ACCT00000861,true
537-52-2819,ACCT00000862,true
270-85-9547,ACCT00000863,true
705-97-6641,ACCT00000864,true
892-59-2277,ACCT00000865,true
611-35-9441,ACCT00000866,true
189-29-9903,ACCT00000867,true
934-63-7165,ACCT00000868,true
764-44-5916,ACCT00000869,true
510-74-3033,ACCT00000870,true
150-22-4662,ACCT00000871,true
778-98-3481,ACCT00000872,true
927-24-6567,ACCT00000873,true
788-37-4098,ACCT00000874,true
157-48-2845,ACCT00000875,true
675-20-6634,ACCT00000876,true
278-62-8658,ACCT00000877,true
769-11-4548,ACCT00000878,true
670-34-6695,ACCT00000879,true
590-93-5831,ACCT00000880,true
523-15-4037,ACCT00000881,true
396-62-3152,ACCT00000882,true
634-18-7267,ACCT00000883,true
605-10-7342,ACCT00000884,true
290-85-7105,ACCT00000885,true
885-76-8491,ACCT00000886,true
357-87-1187,ACCT00000887,true
765-22-6697,ACCT00000888,true
575-73-5924,ACCT00000889,true
901-67-8934,ACCT00000890,true
274-35-7810,ACCT00000891,true
947-62-8382,ACCT00000892,true
632-55-9679,ACCT00000893,true
301-43-6813,ACCT00000894,true
451-67-1180,ACCT00000895,true
765-47-5668,ACCT00000896,true
723-82-8136,ACCT00000897,true
674-81-6764,ACCT00000898,true
942-59-9249,ACCT00000899,true
766-11-7456,ACCT00000900,true
508-97-5686,ACCT00000901,true
666-92-4872,ACCT00000902,true
845-67-2052,ACCT00000903,true
755-78-4215,ACCT00000904,true
872-13-6988,ACCT00000905,true
838-20-7592,ACCT00000906,true
567-55-6554,ACCT00000907,true
993-80-5403,ACCT00000908,true
129-88-3860,ACCT00000909,true
487-57-6547,ACCT00000910,true
668-90-4018,ACCT00000911,true
448-98-6365,ACCT00000912,true
290-63-9724,ACCT00000913,true
268-75-1475,ACCT00000914,true
698-84-6015,ACCT00000915,true
194-85-4405,ACCT00000916,true
583-36-9097,ACCT00000917,true
899-82-6418,ACCT00000918,true
335-50-4081,ACCT00000919,true
888-73-5961,ACCT00000920,true
996-83-9496,ACCT00000921,true
315-82-6188,ACCT00000922,true
637-17-4828,ACCT00000923,true
179-18-5902,ACCT00000924,true
631-12-1308,ACCT00000925,true
955-32-3021,ACCT00000926,true
574-63-2824,ACCT00000927,true
126-85-2180,ACCT00000928,true
210-46-8132,ACCT00000929,true
420-91-4690,ACCT00000930,true
390-35-9956,ACCT00000931,true
981-90-8539,ACCT00000932,true
953-97-7628,ACCT00000933,true
385-91-7019,ACCT00000934,true
699-63-2780,ACCT00000935,true
312-32-9015,ACCT00000936,true
435-87-8205,ACCT00000937,true
483-17-6741,ACCT00000938,true
272-68-7915,ACCT00000939,true
656-66-9548,ACCT00000940,true
691-37-6395,ACCT00000941,true
523-23-6478,ACCT00000942,true
741-16-3332,ACCT00000943,true
925-73-6740,ACCT00000944,true
345-71-7552,ACCT00000945,true
648-95-5579,ACCT00000946,true
885-60-9235,ACCT00000947,true
566-32-4134,ACCT00000948,true
897-99-2019,ACCT00000949,true
414-72-7503,ACCT00000950,true
153-28-9352,ACCT00000951,true
852-60-6474,ACCT00000952,true
680-12-1592,ACCT00000953,true
630-38-2186,ACCT00000954,true
992-34-8298,ACCT00000955,true
475-71-3715,ACCT00000956,true
901-50-8678,ACCT00000957,true
880-93-8684,ACCT00000958,true
397-27-6906,ACCT00000959,true
823-93-4969,ACCT00000960,true
431-80-2740,ACCT00000961,true
769-61-9104,ACCT00000962,true
185-58-3264,ACCT00000963,true
982-37-1270,ACCT00000964,true
809-30-7680,ACCT00000965,true
983-72-5104,ACCT00000966,true
768-53-1638,ACCT00000967,true
551-64-8098,ACCT00000968,true
313-17-5056,ACCT00000969,true
744-80-1969,ACCT00000970,true
748-60-5866,ACCT00000971,true
260-42-5553,ACCT00000972,true
834-18-8542,ACCT00000973,true
124-66-2494,ACCT00000974,true
382-84-3750,ACCT00000975,true
335-38-7145,ACCT00000976,true
899-93-2207,ACCT00000977,true
772-81-3432,ACCT00000978,true
299-37-6874,ACCT00000979,true
588-63-4108,ACCT00000980,true
599-35-4402,ACCT00000981,true
805-14-2245,ACCT00000982,true
785-23-9761,ACCT00000983,true
470-75-1110,ACCT00000984,true
336-48-8442,ACCT00000985,true
522-88-7033,ACCT00000986,true
723-93-4872,ACCT00000987,true
695-68-5336,ACCT00000988,true
155-52-9532,ACCT00000989,true
689-61-7191,ACCT00000990,true
525-28-8260,ACCT00000991,true
954-33-4561,ACCT00000992,true
979-63-8378,ACCT00000993,true
873-18-8163,ACCT00000994,true
785-64-3839,ACCT00000995,true
780-87-9197,ACCT00000996,true
897-12-6780,ACCT00000997,true
241-40-3551,ACCT00000998,true
900-87-6690,ACCT00000999,true
974-44-5861,ACCT00001000,true
136-70-8805,ACCT00001001,true
132-28-7753,ACCT00001002,true
747-60-6388,ACCT00001003,true
513-26-3085,ACCT00001004,true
746-70-2581,ACCT00001005,true
218-80-4236,ACCT00001006,true
818-82-4560,ACCT00001007,true
908-83-3129,ACCT00001008,true
725-10-6284,ACCT00001009,true
653-21-3703,ACCT00001010,true
808-82-7994,ACCT00001011,true
430-53-4690,ACCT00001012,true
936-85-7460,ACCT00001013,true
225-33-3948,ACCT00001014,true
476-72-1817,ACCT00001015,true
743-13-5104,ACCT00001016,true
633-80-8231,ACCT00001017,true
337-43-6202,ACCT00001018,true
133-34-7859,ACCT00001019,true
483-41-7695,ACCT00001020,true
469-88-3818,ACCT00001021,true
448-74-1185,ACCT00001022,true
823-29-7844,ACCT00001023,true
972-16-2931,ACCT00001024,true
855-37-2330,ACCT00001025,true
753-58-8311,ACCT00001026,true
990-78-3009,ACCT00001027,true
742-68-3863,ACCT00001028,true
782-36-7365,ACCT00001029,true
840-46-2428,ACCT00001030,true
876-84-2877,ACCT00001031,true
609-80-2317,ACCT00001032,true
480-28-5441,ACCT00001033,true
946-85-4025,ACCT00001034,true
128-36-5746,ACCT00001035,true
767-29-7837,ACCT00001036,true
946-80-6946,ACCT00001037,true
252-85-6061,ACCT00001038,true
343-27-3096,ACCT00001039,true
797-94-8500,ACCT00001040,true
914-45-1364,ACCT00001041,true
433-23-8177,ACCT00001042,true
630-95-9322,ACCT00001043,true
996-35-6850,ACCT00001044,true
471-48-7124,ACCT00001045,true
489-65-6259,ACCT00001046,true
545-26-7578,ACCT00001047,true
612-42-5653,ACCT00001048,true
465-33-2557,ACCT00001049,true
565-45-7348,ACCT00001050,true
759-38-2765,ACCT00001051,true
280-85-8896,ACCT00001052,true
547-19-1191,ACCT00001053,true
427-33-5209,ACCT00001054,true
201-17-3072,ACCT00001055,true
383-49-4661,ACCT00001056,true
172-21-6271,ACCT00001057,true
478-95-3648,ACCT00001058,true
402-26-3840,ACCT00001059,true
705-93-6785,ACCT00001060,true
125-63-4344,ACCT00001061,true
732-89-5093,ACCT00001062,true
877-88-6170,ACCT00001063,true
762-45-9207,ACCT00001064,true
316-23-8560,ACCT00001065,true
933-41-9074,ACCT00001066,true
168-62-9259,ACCT00001067,true
908-42-6132,ACCT00001068,true
590-51-5541,ACCT00001069,true
607-75-9707,ACCT00001070,true
360-20-8490,ACCT00001071,true
837-51-5660,ACCT00001072,true
154-81-2470,ACCT00001073,true
815-61-4978,ACCT00001074,true
240-50-7722,ACCT00001075,true
260-60-2154,ACCT00001076,true
920-15-9526,ACCT00001077,true
691-14-2338,ACCT00001078,true
894-54-5589,ACCT00001079,true
916-46-5783,ACCT00001080,true
107-83-1666,ACCT00001081,true
375-98-8940,ACCT00001082,true
292-41-9727,ACCT00001083,true
185-62-5996,ACCT00001084,true
322-85-3190,ACCT00001085,true
714-43-3021,ACCT00001086,true
642-77-8256,ACCT00001087,true
651-84-2590,ACCT00001088,true
853-31-3958,ACCT00001089,true
627-40-1753,ACCT00001090,true
865-34-5202,ACCT00001091,true
691-73-8869,ACCT00001092,true
316-59-7600,ACCT00001093,true
896-46-9572,ACCT00001094,true
221-61-8580,ACCT00001095,true
385-43-1838,ACCT00001096,true
108-29-5647,ACCT00001097,true
784-27-4563,ACCT00001098,true
313-65-1646,ACCT00001099,true
606-59-3224,ACCT00001100,true
765-18-5133,ACCT00001101,true
722-71-1592,ACCT00001102,true
981-82-3236,ACCT00001103,true
835-93-5203,ACCT00001104,true
485-24-2654,ACCT00001105,true
430-67-3986,ACCT00001106,true
293-93-6844,ACCT00001107,true
738-87-8766,ACCT00001108,true
880-64-9871,ACCT00001109,true
664-64-1786,ACCT00001110,true
650-66-7819,ACCT00001111,true
943-98-4153,ACCT00001112,true
265-95-1184,ACCT00001113,true
275-15-5425,ACCT00001114,true
856-64-6239,ACCT00001115,true
370-20-5453,ACCT00001116,true
461-78-6928,ACCT00001117,true
116-95-3618,ACCT00001118,true
190-88-2379,ACCT00001119,true
856-44-2977,ACCT00001120,true
943-83-7555,ACCT00001121,true
218-62-5127,ACCT00001122,true
526-52-8822,ACCT00001123,true
643-77-3454,ACCT00001124,true
709-86-8641,ACCT00001125,true
106-85-4717,ACCT00001126,true
201-94-9148,ACCT00001127,true
826-92-2066,ACCT00001128,true
245-30-8013,ACCT00001129,true
780-64-5170,ACCT00001130,true
785-98-1840,ACCT00001131,true
964-85-4085,ACCT00001132,true
818-75-1396,ACCT00001133,true
300-36-3790,ACCT00001134,true
422-73-8005,ACCT00001135,true
634-18-7754,ACCT00001136,true
564-34-6371,ACCT00001137,true
993-51-5986,ACCT00001138,true
608-69-9177,ACCT00001139,true
682-81-3958,ACCT00001140,true
339-60-8287,ACCT00001141,true
951-15-7087,ACCT00001142,true
343-53-4040,ACCT00001143,true
104-37-5437,ACCT00001144,true
828-57-5908,ACCT00001145,true
723-44-9933,ACCT00001146,true
884-82-9385,ACCT00001147,true
308-18-9563,ACCT00001148,true
854-96-4949,ACCT00001149,true
807-12-3995,ACCT00001150,true
749-33-3786,ACCT00001151,true
968-60-7444,ACCT00001152,true
939-51-7639,ACCT00001153,true
420-65-5253,ACCT00001154,true
224-93-7722,ACCT00001155,true
183-23-5957,ACCT00001156,true
960-35-7903,ACCT00001157,true
157-63-2728,ACCT00001158,true
601-56-9401,ACCT00001159,true
284-68-1022,ACCT00001160,true
552-71-2706,ACCT00001161,true
428-80-5257,ACCT00001162,true
931-18-3879,ACCT00001163,true
910-79-5593,ACCT00001164,true
308-44-7314,ACCT00001165,true
628-62-6965,ACCT00001166,true
258-66-7132,ACCT00001167,true
928-76-6849,ACCT00001168,true
120-29-6598,ACCT00001169,true
918-10-2620,ACCT00001170,true
333-74-5995,ACCT00001171,true
844-29-4429,ACCT00001172,true
302-61-6140,ACCT00001173,true
279-40-8199,ACCT00001174,true
902-61-8628,ACCT00001175,true
430-94-4603,ACCT00001176,true
199-81-4924,ACCT00001177,true
244-26-3037,ACCT00001178,true
783-83-9742,ACCT00001179,true
482-43-5737,ACCT00001180,true
723-15-2473,ACCT00001181,true
461-61-5737,ACCT00001182,true
996-30-8952,ACCT00001183,true
761-42-6455,ACCT00001184,true
683-61-3542,ACCT00001185,true
925-91-5158,ACCT00001186,true
203-70-6795,ACCT00001187,true
857-54-5220,ACCT00001188,true
694-65-6629,ACCT00001189,true
534-20-4050,ACCT00001190,true
760-89-2951,ACCT00001191,true
347-19-8353,ACCT00001192,true
767-75-9305,ACCT00001193,true
500-48-5057,ACCT00001194,true
329-20-7357,ACCT00001195,true
532-82-8183,ACCT00001196,true
864-59-2088,ACCT00001197,true
534-22-2438,ACCT00001198,true
184-87-6669,ACCT00001199,true
273-52-1500,ACCT00001200,true
190-33-2472,ACCT00001201,true
205-24-8753,ACCT00001202,true
529-62-4738,ACCT00001203,true
917-38-9276,ACCT00001204,true
263-24-3271,ACCT00001205,true
282-10-6287,ACCT00001206,true
839-36-4706,ACCT00001207,true
873-14-7266,ACCT00001208,true
559-81-3542,ACCT00001209,true
134-46-4598,ACCT00001210,true
362-50-8334,ACCT00001211,true
734-27-9757,ACCT00001212,true
505-40-5387,ACCT00001213,true
109-54-2872,ACCT00001214,true
306-73-1338,ACCT00001215,true
326-75-3975,ACCT00001216,true
561-34-7545,ACCT00001217,true
571-58-2857,ACCT00001218,true
264-33-3145,ACCT00001219,true
861-77-4241,ACCT00001220,true
164-58-5629,ACCT00001221,true
989-65-3667,ACCT00001222,true
681-73-7166,ACCT00001223,true
552-45-7339,ACCT00001224,true
259-77-4029,ACCT00001225,true
336-23-2127,ACCT00001226,true
605-25-9385,ACCT00001227,true
376-59-7194,ACCT00001228,true
358-63-5203,ACCT00001229,true
561-97-9699,ACCT00001230,true
859-96-8813,ACCT00001231,true
695-13-9977,ACCT00001232,true
492-57-4463,ACCT00001233,true
899-37-4976,ACCT00001234,true
184-35-8839,ACCT00001235,true
447-47-2609,ACCT00001236,true
443-52-2803,ACCT00001237,true
726-82-9272,ACCT00001238,true
807-34-3088,ACCT00001239,true
357-98-2944,ACCT00001240,true
820-83-1699,ACCT00001241,true
599-33-1944,ACCT00001242,true
349-14-7279,ACCT00001243,true
864-45-9997,ACCT00001244,true
263-39-9735,ACCT00001245,true
902-53-1161,ACCT00001246,true
229-24-5542,ACCT00001247,true
731-86-4775,ACCT00001248,true
909-52-6472,ACCT00001249,true
730-32-6639,ACCT00001250,true
421-54-4971,ACCT00001251,true
801-21-6518,ACCT00001252,true
493-32-2619,ACCT00001253,true
980-88-6839,ACCT00001254,true
430-60-9320,ACCT00001255,true
139-28-6661,ACCT00001256,true
970-21-4467,ACCT00001257,true
156-11-6037,ACCT00001258,true
855-14-7637,ACCT00001259,true
787-56-3287,ACCT00001260,true
408-51-9881,ACCT00001261,true
536-84-6087,ACCT00001262,true
185-51-9587,ACCT00001263,true
641-65-3730,ACCT00001264,true
202-80-8803,ACCT00001265,true
134-57-3314,ACCT00001266,true
112-24-9731,ACCT00001267,true
303-52-2285,ACCT00001268,true
536-18-1961,ACCT00001269,true
908-45-2740,ACCT00001270,true
431-70-3394,ACCT00001271,true
393-31-7418,ACCT00001272,true
188-31-1327,ACCT00001273,true
203-47-9664,ACCT00001274,true
227-35-9479,ACCT00001275,true
210-57-3750,ACCT00001276,true
135-98-6780,ACCT00001277,true
981-75-5924,ACCT00001278,true
944-78-9396,ACCT00001279,true
262-50-1034,ACCT00001280,true
587-70-7489,ACCT00001281,true
421-22-4610,ACCT00001282,true
988-70-5701,ACCT00001283,true
389-35-8138,ACCT00001284,true
151-80-4826,ACCT00001285,true
366-50-1302,ACCT00001286,true
905-30-5857,ACCT00001287,true
363-44-5397,ACCT00001288,true
324-66-7187,ACCT00001289,true
138-98-5293,ACCT00001290,true
930-54-2595,ACCT00001291,true
860-80-9131,ACCT00001292,true
576-28-3579,ACCT00001293,true
338-52-4877,ACCT00001294,true
258-16-2557,ACCT00001295,true
198-33-4145,ACCT00001296,true
315-93-4535,ACCT00001297,true
546-91-7972,ACCT00001298,true
383-60-3381,ACCT00001299,true
158-77-1995,ACCT00001300,true
955-75-5289,ACCT00001301,true
616-73-8650,ACCT00001302,true
909-87-3576,ACCT00001303,true
799-10-1502,ACCT00001304,true
692-65-2161,ACCT00001305,true
731-95-1117,ACCT00001306,true
862-49-8507,ACCT00001307,true
209-35-3039,ACCT00001308,true
587-39-1847,ACCT00001309,true
553-57-7906,ACCT00001310,true
665-26-5096,ACCT00001311,true
593-32-8768,ACCT00001312,true
619-76-3556,ACCT00001313,true
488-56-1744,ACCT00001314,true
326-59-9104,ACCT00001315,true
750-95-2074,ACCT00001316,true
673-30-8507,ACCT00001317,true
264-14-8776,ACCT00001318,true
249-36-4401,ACCT00001319,true
659-19-8880,ACCT00001320,true
730-97-2842,ACCT00001321,true
439-32-6656,ACCT00001322,true
685-57-8651,ACCT00001323,true
779-60-8870,ACCT00001324,true
833-87-7202,ACCT00001325,true
724-15-9122,ACCT00001326,true
883-58-4718,ACCT00001327,true
889-99-6133,ACCT00001328,true
843-44-8676,ACCT00001329,true
713-35-4949,ACCT00001330,true
700-67-3629,ACCT00001331,true
832-95-3697,ACCT00001332,true
518-57-3615,ACCT00001333,true
624-49-1952,ACCT00001334,true
566-47-2454,ACCT00001335,true
141-78-8564,ACCT00001336,true
960-27-4393,ACCT00001337,true
185-96-8495,ACCT00001338,true
645-93-9028,ACCT00001339,true
528-20-8318,ACCT00001340,true
663-88-9011,ACCT00001341,true
801-94-9204,ACCT00001342,true
356-85-9189,ACCT00001343,true
432-38-5066,ACCT00001344,true
112-53-6089,ACCT00001345,true
888-95-2266,ACCT00001346,true
715-68-3647,ACCT00001347,true
721-36-1618,ACCT00001348,true
696-64-4506,ACCT00001349,true
849-70-6800,ACCT00001350,true
895-71-8344,ACCT00001351,true
376-26-5986,ACCT00001352,true
645-43-7725,ACCT00001353,true
600-28-5165,ACCT00001354,true
675-50-6158,ACCT00001355,true
760-25-2310,ACCT00001356,true
894-95-1658,ACCT00001357,true
812-12-6928,ACCT00001358,true
382-94-5469,ACCT00001359,true
183-80-4837,ACCT00001360,true
724-84-2424,ACCT00001361,true
421-93-1139,ACCT00001362,true
623-83-1631,ACCT00001363,true
305-66-2817,ACCT00001364,true
670-89-1246,ACCT00001365,true
202-99-1933,ACCT00001366,true
988-56-8838,ACCT00001367,true
282-73-8857,ACCT00001368,true
451-96-3691,ACCT00001369,true
877-89-3989,ACCT00001370,true
832-94-4613,ACCT00001371,true
209-82-9813,ACCT00001372,true
231-89-7668,ACCT00001373,true
230-50-4833,ACCT00001374,true
705-10-2936,ACCT00001375,true
279-63-4145,ACCT00001376,true
964-52-8790,ACCT00001377,true
581-66-6052,ACCT00001378,true
111-35-6369,ACCT00001379,true
426-99-5489,ACCT00001380,true
448-84-1462,ACCT00001381,true
454-47-7142,ACCT00001382,true
530-70-4959,ACCT00001383,true
539-55-7788,ACCT00001384,true
477-58-2567,ACCT00001385,true
537-69-8617,ACCT00001386,true
257-33-9610,ACCT00001387,true
292-94-7082,ACCT00001388,true
547-24-8253,ACCT00001389,true
207-15-4281,ACCT00001390,true
864-99-8179,ACCT00001391,true
528-20-8587,ACCT00001392,true
534-66-4371,ACCT00001393,true
988-71-7760,ACCT00001394,true
467-70-9653,ACCT00001395,true
364-82-9142,ACCT00001396,true
105-24-8003,ACCT00001397,true
452-98-6705,ACCT00001398,true
844-47-4876,ACCT00001399,true
647-51-1039,ACCT00001400,true
592-36-1968,ACCT00001401,true
797-59-1573,ACCT00001402,true
335-38-9496,ACCT00001403,true
986-20-3583,ACCT00001404,true
514-93-8424,ACCT00001405,true
482-52-7138,ACCT00001406,true
517-77-2256,ACCT00001407,true
705-47-9435,ACCT00001408,true
622-77-3288,ACCT00001409,true
231-49-7320,ACCT00001410,true
124-42-3073,ACCT00001411,true
339-67-2307,ACCT00001412,true
889-21-9897,ACCT00001413,true
989-47-7021,ACCT00001414,true
475-48-9082,ACCT00001415,true
321-22-6885,ACCT00001416,true
836-18-1960,ACCT00001417,true
760-74-6915,ACCT00001418,true
917-65-1171,ACCT00001419,true
879-14-3699,ACCT00001420,true
624-24-6996,ACCT00001421,true
103-89-1033,ACCT00001422,true
400-60-3352,ACCT00001423,true
899-63-7596,ACCT00001424,true
762-73-3629,ACCT00001425,true
204-21-8853,ACCT00001426,true
285-70-1720,ACCT00001427,true
428-44-8253,ACCT00001428,true
241-76-7552,ACCT00001429,true
698-83-2282,ACCT00001430,true
705-84-3638,ACCT00001431,true
167-84-4757,ACCT00001432,true
485-90-1416,ACCT00001433,true
440-54-4475,ACCT00001434,true
877-45-7085,ACCT00001435,true
177-80-4469,ACCT00001436,true
552-35-2818,ACCT00001437,true
633-88-4994,ACCT00001438,true
134-43-4334,ACCT00001439,true
114-60-5066,ACCT00001440,true
628-38-7820,ACCT00001441,true
783-10-8277,ACCT00001442,true
913-25-9286,ACCT00001443,true
188-74-8211,ACCT00001444,true
346-21-7221,ACCT00001445,true
565-40-3058,ACCT00001446,true
243-46-3298,ACCT00001447,true
593-97-1670,ACCT00001448,true
331-26-2156,ACCT00001449,true
963-55-2012,ACCT00001450,true
948-66-7975,ACCT00001451,true
