personSsn,phoneId,isPrimary
241-40-3551,PH000998,true
900-87-6690,PH000999,true
974-44-5861,PH001000,true
136-70-8805,PH001001,true
132-28-7753,PH001002,true
747-60-6388,PH001003,true
513-26-3085,PH001004,true
746-70-2581,PH001005,true
218-80-4236,PH001006,true
818-82-4560,PH001007,true
908-83-3129,PH001008,true
725-10-6284,PH001009,true
653-21-3703,PH001010,true
808-82-7994,PH001011,true
430-53-4690,PH001012,true
936-85-7460,PH001013,true
225-33-3948,PH001014,true
476-72-1817,PH001015,true
743-13-5104,PH001016,true
633-80-8231,PH001017,true
337-43-6202,PH001018,true
133-34-7859,PH001019,true
483-41-7695,PH001020,true
469-88-3818,PH001021,true
448-74-1185,PH001022,true
823-29-7844,PH001023,true
972-16-2931,PH001024,true
855-37-2330,PH001025,true
753-58-8311,PH001026,true
990-78-3009,PH001027,true
742-68-3863,PH001028,true
782-36-7365,PH001029,true
840-46-2428,PH001030,true
876-84-2877,PH001031,true
609-80-2317,PH001032,true
480-28-5441,PH001033,true
946-85-4025,PH001034,true
128-36-5746,PH001035,true
767-29-7837,PH001036,true
946-80-6946,PH001037,true
252-85-6061,PH001038,true
343-27-3096,PH001039,true
797-94-8500,PH001040,true
914-45-1364,PH001041,true
433-23-8177,PH001042,true
630-95-9322,PH001043,true
996-35-6850,PH001044,true
471-48-7124,PH001045,true
489-65-6259,PH001046,true
545-26-7578,PH001047,true
612-42-5653,PH001048,true
465-33-2557,PH001049,true
565-45-7348,PH001050,true
759-38-2765,PH001051,true
280-85-8896,PH001052,true
547-19-1191,PH001053,true
427-33-5209,PH001054,true
201-17-3072,PH001055,true
383-49-4661,PH001056,true
172-21-6271,PH001057,true
478-95-3648,PH001058,true
402-26-3840,PH001059,true
705-93-6785,PH001060,true
125-63-4344,PH001061,true
732-89-5093,PH001062,true
877-88-6170,PH001063,true
762-45-9207,PH001064,true
316-23-8560,PH001065,true
933-41-9074,PH001066,true
168-62-9259,PH001067,true
908-42-6132,PH001068,true
590-51-5541,PH001069,true
607-75-9707,PH001070,true
360-20-8490,PH001071,true
837-51-5660,PH001072,true
154-81-2470,PH001073,true
815-61-4978,PH001074,true
240-50-7722,PH001075,true
260-60-2154,PH001076,true
920-15-9526,PH001077,true
691-14-2338,PH001078,true
894-54-5589,PH001079,true
916-46-5783,PH001080,true
107-83-1666,PH001081,true
375-98-8940,PH001082,true
292-41-9727,PH001083,true
185-62-5996,PH001084,true
322-85-3190,PH001085,true
714-43-3021,PH001086,true
642-77-8256,PH001087,true
651-84-2590,PH001088,true
853-31-3958,PH001089,true
627-40-1753,PH001090,true
865-34-5202,PH001091,true
691-73-8869,PH001092,true
316-59-7600,PH001093,true
896-46-9572,PH001094,true
221-61-8580,PH001095,true
385-43-1838,PH001096,true
108-29-5647,PH001097,true
784-27-4563,PH001098,true
313-65-1646,PH001099,true
606-59-3224,PH001100,true
765-18-5133,PH001101,true
722-71-1592,PH001102,true
981-82-3236,PH001103,true
835-93-5203,PH001104,true
485-24-2654,PH001105,true
430-67-3986,PH001106,true
293-93-6844,PH001107,true
738-87-8766,PH001108,true
880-64-9871,PH001109,true
664-64-1786,PH001110,true
650-66-7819,PH001111,true
943-98-4153,PH001112,true
265-95-1184,PH001113,true
275-15-5425,PH001114,true
856-64-6239,PH001115,true
370-20-5453,PH001116,true
461-78-6928,PH001117,true
116-95-3618,PH001118,true
190-88-2379,PH001119,true
856-44-2977,PH001120,true
943-83-7555,PH001121,true
218-62-5127,PH001122,true
526-52-8822,PH001123,true
643-77-3454,PH001124,true
709-86-8641,PH001125,true
106-85-4717,PH001126,true
201-94-9148,PH001127,true
826-92-2066,PH001128,true
245-30-8013,PH001129,true
780-64-5170,PH001130,true
785-98-1840,PH001131,true
964-85-4085,PH001132,true
818-75-1396,PH001133,true
300-36-3790,PH001134,true
422-73-8005,PH001135,true
634-18-7754,PH001136,true
564-34-6371,PH001137,true
993-51-5986,PH001138,true
608-69-9177,PH001139,true
682-81-3958,PH001140,true
339-60-8287,PH001141,true
951-15-7087,PH001142,true
343-53-4040,PH001143,true
104-37-5437,PH001144,true
828-57-5908,PH001145,true
723-44-9933,PH001146,true
884-82-9385,PH001147,true
308-18-9563,PH001148,true
854-96-4949,PH001149,true
807-12-3995,PH001150,true
749-33-3786,PH001151,true
968-60-7444,PH001152,true
939-51-7639,PH001153,true
420-65-5253,PH001154,true
224-93-7722,PH001155,true
183-23-5957,PH001156,true
960-35-7903,PH001157,true
157-63-2728,PH001158,true
601-56-9401,PH001159,true
284-68-1022,PH001160,true
552-71-2706,PH001161,true
428-80-5257,PH001162,true
931-18-3879,PH001163,true
910-79-5593,PH001164,true
308-44-7314,PH001165,true
628-62-6965,PH001166,true
258-66-7132,PH001167,true
928-76-6849,PH001168,true
120-29-6598,PH001169,true
918-10-2620,PH001170,true
333-74-5995,PH001171,true
844-29-4429,PH001172,true
302-61-6140,PH001173,true
279-40-8199,PH001174,true
902-61-8628,PH001175,true
430-94-4603,PH001176,true
199-81-4924,PH001177,true
244-26-3037,PH001178,true
783-83-9742,PH001179,true
482-43-5737,PH001180,true
723-15-2473,PH001181,true
461-61-5737,PH001182,true
996-30-8952,PH001183,true
761-42-6455,PH001184,true
683-61-3542,PH001185,true
925-91-5158,PH001186,true
203-70-6795,PH001187,true
857-54-5220,PH001188,true
694-65-6629,PH001189,true
534-20-4050,PH001190,true
760-89-2951,PH001191,true
347-19-8353,PH001192,true
767-75-9305,PH001193,true
500-48-5057,PH001194,true
329-20-7357,PH001195,true
532-82-8183,PH001196,true
864-59-2088,PH001197,true
534-22-2438,PH001198,true
184-87-6669,PH001199,true
273-52-1500,PH001200,true
190-33-2472,PH001201,true
205-24-8753,PH001202,true
529-62-4738,PH001203,true
917-38-9276,PH001204,true
263-24-3271,PH001205,true
282-10-6287,PH001206,true
839-36-4706,PH001207,true
873-14-7266,PH001208,true
559-81-3542,PH001209,true
134-46-4598,PH001210,true
362-50-8334,PH001211,true
734-27-9757,PH001212,true
505-40-5387,PH001213,true
109-54-2872,PH001214,true
306-73-1338,PH001215,true
326-75-3975,PH001216,true
561-34-7545,PH001217,true
571-58-2857,PH001218,true
264-33-3145,PH001219,true
861-77-4241,PH001220,true
164-58-5629,PH001221,true
989-65-3667,PH001222,true
681-73-7166,PH001223,true
552-45-7339,PH001224,true
259-77-4029,PH001225,true
336-23-2127,PH001226,true
605-25-9385,PH001227,true
376-59-7194,PH001228,true
358-63-5203,PH001229,true
561-97-9699,PH001230,true
859-96-8813,PH001231,true
695-13-9977,PH001232,true
492-57-4463,PH001233,true
899-37-4976,PH001234,true
184-35-8839,PH001235,true
447-47-2609,PH001236,true
443-52-2803,PH001237,true
726-82-9272,PH001238,true
807-34-3088,PH001239,true
357-98-2944,PH001240,true
820-83-1699,PH001241,true
599-33-1944,PH001242,true
349-14-7279,PH001243,true
864-45-9997,PH001244,true
263-39-9735,PH001245,true
902-53-1161,PH001246,true
229-24-5542,PH001247,true
731-86-4775,PH001248,true
909-52-6472,PH001249,true
730-32-6639,PH001250,true
421-54-4971,PH001251,true
801-21-6518,PH001252,true
493-32-2619,PH001253,true
980-88-6839,PH001254,true
430-60-9320,PH001255,true
139-28-6661,PH001256,true
970-21-4467,PH001257,true
156-11-6037,PH001258,true
855-14-7637,PH001259,true
787-56-3287,PH001260,true
408-51-9881,PH001261,true
536-84-6087,PH001262,true
185-51-9587,PH001263,true
641-65-3730,PH001264,true
202-80-8803,PH001265,true
134-57-3314,PH001266,true
112-24-9731,PH001267,true
303-52-2285,PH001268,true
536-18-1961,PH001269,true
908-45-2740,PH001270,true
431-70-3394,PH001271,true
393-31-7418,PH001272,true
188-31-1327,PH001273,true
203-47-9664,PH001274,true
227-35-9479,PH001275,true
210-57-3750,PH001276,true
135-98-6780,PH001277,true
981-75-5924,PH001278,true
944-78-9396,PH001279,true
262-50-1034,PH001280,true
587-70-7489,PH001281,true
421-22-4610,PH001282,true
988-70-5701,PH001283,true
389-35-8138,PH001284,true
151-80-4826,PH001285,true
366-50-1302,PH001286,true
905-30-5857,PH001287,true
363-44-5397,PH001288,true
324-66-7187,PH001289,true
138-98-5293,PH001290,true
930-54-2595,PH001291,true
860-80-9131,PH001292,true
576-28-3579,PH001293,true
338-52-4877,PH001294,true
258-16-2557,PH001295,true
198-33-4145,PH001296,true
315-93-4535,PH001297,true
546-91-7972,PH001298,true
383-60-3381,PH001299,true
158-77-1995,PH001300,true
955-75-5289,PH001301,true
616-73-8650,PH001302,true
909-87-3576,PH001303,true
799-10-1502,PH001304,true
692-65-2161,PH001305,true
731-95-1117,PH001306,true
862-49-8507,PH001307,true
209-35-3039,PH001308,true
587-39-1847,PH001309,true
553-57-7906,PH001310,true
665-26-5096,PH001311,true
593-32-8768,PH001312,true
619-76-3556,PH001313,true
488-56-1744,PH001314,true
326-59-9104,PH001315,true
750-95-2074,PH001316,true
673-30-8507,PH001317,true
264-14-8776,PH001318,true
249-36-4401,PH001319,true
659-19-8880,PH001320,true
730-97-2842,PH001321,true
439-32-6656,PH001322,true
685-57-8651,PH001323,true
779-60-8870,PH001324,true
833-87-7202,PH001325,true
724-15-9122,PH001326,true
883-58-4718,PH001327,true
889-99-6133,PH001328,true
843-44-8676,PH001329,true
713-35-4949,PH001330,true
700-67-3629,PH001331,true
832-95-3697,PH001332,true
518-57-3615,PH001333,true
624-49-1952,PH001334,true
566-47-2454,PH001335,true
141-78-8564,PH001336,true
960-27-4393,PH001337,true
185-96-8495,PH001338,true
645-93-9028,PH001339,true
528-20-8318,PH001340,true
663-88-9011,PH001341,true
801-94-9204,PH001342,true
356-85-9189,PH001343,true
432-38-5066,PH001344,true
112-53-6089,PH001345,true
888-95-2266,PH001346,true
715-68-3647,PH001347,true
721-36-1618,PH001348,true
696-64-4506,PH001349,true
849-70-6800,PH001350,true
895-71-8344,PH001351,true
376-26-5986,PH001352,true
645-43-7725,PH001353,true
600-28-5165,PH001354,true
675-50-6158,PH001355,true
760-25-2310,PH001356,true
894-95-1658,PH001357,true
812-12-6928,PH001358,true
382-94-5469,PH001359,true
183-80-4837,PH001360,true
724-84-2424,PH001361,true
421-93-1139,PH001362,true
623-83-1631,PH001363,true
305-66-2817,PH001364,true
670-89-1246,PH001365,true
202-99-1933,PH001366,true
988-56-8838,PH001367,true
282-73-8857,PH001368,true
451-96-3691,PH001369,true
877-89-3989,PH001370,true
832-94-4613,PH001371,true
209-82-9813,PH001372,true
231-89-7668,PH001373,true
230-50-4833,PH001374,true
705-10-2936,PH001375,true
279-63-4145,PH001376,true
964-52-8790,PH001377,true
581-66-6052,PH001378,true
111-35-6369,PH001379,true
426-99-5489,PH001380,true
448-84-1462,PH001381,true
454-47-7142,PH001382,true
530-70-4959,PH001383,true
539-55-7788,PH001384,true
477-58-2567,PH001385,true
537-69-8617,PH001386,true
257-33-9610,PH001387,true
292-94-7082,PH001388,true
547-24-8253,PH001389,true
207-15-4281,PH001390,true
864-99-8179,PH001391,true
528-20-8587,PH001392,true
534-66-4371,PH001393,true
988-71-7760,PH001394,true
467-70-9653,PH001395,true
364-82-9142,PH001396,true
105-24-8003,PH001397,true
452-98-6705,PH001398,true
844-47-4876,PH001399,true
647-51-1039,PH001400,true
592-36-1968,PH001401,true
797-59-1573,PH001402,true
335-38-9496,PH001403,true
986-20-3583,PH001404,true
514-93-8424,PH001405,true
482-52-7138,PH001406,true
517-77-2256,PH001407,true
705-47-9435,PH001408,true
622-77-3288,PH001409,true
231-49-7320,PH001410,true
124-42-3073,PH001411,true
339-67-2307,PH001412,true
889-21-9897,PH001413,true
989-47-7021,PH001414,true
475-48-9082,PH001415,true
321-22-6885,PH001416,true
836-18-1960,PH001417,true
760-74-6915,PH001418,true
917-65-1171,PH001419,true
879-14-3699,PH001420,true
624-24-6996,PH001421,true
103-89-1033,PH001422,true
400-60-3352,PH001423,true
899-63-7596,PH001424,true
762-73-3629,PH001425,true
204-21-8853,PH001426,true
285-70-1720,PH001427,true
428-44-8253,PH001428,true
241-76-7552,PH001429,true
698-83-2282,PH001430,true
705-84-3638,PH001431,true
167-84-4757,PH001432,true
485-90-1416,PH001433,true
440-54-4475,PH001434,true
877-45-7085,PH001435,true
177-80-4469,PH001436,true
552-35-2818,PH001437,true
633-88-4994,PH001438,true
134-43-4334,PH001439,true
114-60-5066,PH001440,true
628-38-7820,PH001441,true
783-10-8277,PH001442,true
913-25-9286,PH001443,true
188-74-8211,PH001444,true
346-21-7221,PH001445,true
565-40-3058,PH001446,true
243-46-3298,PH001447,true
593-97-1670,PH001448,true
331-26-2156,PH001449,true
963-55-2012,PH001450,true
948-66-7975,PH001451,true
945-55-3936,PH001452,true
293-64-5591,PH001453,true
537-77-1667,PH001454,true
924-27-6406,PH001455,true
909-61-3947,PH001456,true
226-54-5739,PH001457,true
914-92-3546,PH001458,true
805-69-2457,PH001459,true
890-69-3130,PH001460,true
665-34-2433,PH001461,true
140-84-7071,PH001462,true
904-57-1098,PH001463,true
759-24-3940,PH001464,true
169-86-8907,PH001465,true
812-66-6259,PH001466,true
108-99-3345,PH001467,true
623-96-9931,PH001468,true
442-39-8959,PH001469,true
610-77-2288,PH001470,true
915-27-3810,PH001471,true
405-19-3496,PH001472,true
104-62-3436,PH001473,true
815-41-2723,PH001474,true
779-97-9021,PH001475,true
764-36-2111,PH001476,true
953-71-9298,PH001477,true
975-77-9712,PH001478,true
967-32-5405,PH001479,true
924-24-4150,PH001480,true
386-11-7220,PH001481,true
813-13-1466,PH001482,true
881-36-2216,PH001483,true
478-90-9201,PH001484,true
518-54-9399,PH001485,true
669-73-5583,PH001486,true
298-85-1097,PH001487,true
231-79-1225,PH001488,true
333-89-4365,PH001489,true
920-11-2144,PH001490,true
679-42-8360,PH001491,true
601-20-3103,PH001492,true
787-92-2476,PH001493,true
919-57-4293,PH001494,true
530-71-8712,PH001495,true
970-28-3768,PH001496,true
133-44-8779,PH001497,true
516-74-2053,PH001498,true
737-84-9762,PH001499,true
398-25-4842,PH001500,true
865-76-8567,PH001501,true
649-12-7444,PH001502,true
173-10-7474,PH001503,true
168-72-4646,PH001504,true
280-99-9075,PH001505,true
249-36-3027,PH001506,true
504-38-5035,PH001507,true
649-59-8947,PH001508,true
104-67-6028,PH001509,true
840-91-3673,PH001510,true
526-45-3996,PH001511,true
939-88-5589,PH001512,true
769-72-6162,PH001513,true
955-28-1559,PH001514,true
701-78-6520,PH001515,true
631-11-3498,PH001516,true
131-99-3334,PH001517,true
817-96-2801,PH001518,true
493-74-4517,PH001519,true
822-76-7145,PH001520,true
493-75-1042,PH001521,true
808-71-4278,PH001522,true
574-79-3802,PH001523,true
847-81-7737,PH001524,true
894-97-9437,PH001525,true
210-73-5850,PH001526,true
759-36-5329,PH001527,true
765-95-2112,PH001528,true
451-48-2146,PH001529,true
588-95-9763,PH001530,true
976-24-6272,PH001531,true
101-94-2729,PH001532,true
307-39-6853,PH001533,true
383-41-6225,PH001534,true
240-42-6889,PH001535,true
139-67-5024,PH001536,true
996-13-2856,PH001537,true
877-58-1029,PH001538,true
627-13-1021,PH001539,true
323-19-3633,PH001540,true
431-16-7545,PH001541,true
538-38-3945,PH001542,true
252-78-4237,PH001543,true
255-48-1348,PH001544,true
595-94-2606,PH001545,true
342-14-8619,PH001546,true
331-98-2530,PH001547,true
531-58-7322,PH001548,true
257-39-2586,PH001549,true
743-79-9679,PH001550,true
884-36-3198,PH001551,true
397-33-8282,PH001552,true
937-62-4149,PH001553,true
941-93-2828,PH001554,true
308-76-5246,PH001555,true
705-13-8353,PH001556,true
157-80-2105,PH001557,true
256-67-7903,PH001558,true
717-96-5099,PH001559,true
326-24-6881,PH001560,true
408-79-6409,PH001561,true
138-12-3910,PH001562,true
757-92-4243,PH001563,true
473-77-2074,PH001564,true
566-71-3202,PH001565,true
898-53-8891,PH001566,true
505-71-9465,PH001567,true
816-58-2332,PH001568,true
994-78-3834,PH001569,true
614-34-3106,PH001570,true
730-95-3724,PH001571,true
316-64-1344,PH001572,true
428-24-8954,PH001573,true
935-73-1355,PH001574,true
685-80-4075,PH001575,true
121-69-7472,PH001576,true
390-76-4102,PH001577,true
292-60-4002,PH001578,true
516-41-9580,PH001579,true
161-44-4287,PH001580,true
230-26-8922,PH001581,true
549-26-5133,PH001582,true
887-83-4469,PH001583,true
616-81-9531,PH001584,true
969-21-1138,PH001585,true
331-44-8843,PH001586,true
183-86-1914,PH001587,true
205-67-2609,PH001588,true
640-50-4402,PH001589,true
633-49-8927,PH001590,true
630-38-5267,PH001591,true
896-19-2238,PH001592,true
956-88-5516,PH001593,true
376-12-3409,PH001594,true
512-29-9101,PH001595,true
809-37-7094,PH001596,true
911-27-3635,PH001597,true
117-45-5206,PH001598,true
753-39-7838,PH001599,true
328-49-1127,PH001600,true
580-86-1947,PH001601,true
347-91-7329,PH001602,true
888-72-5656,PH001603,true
815-46-6416,PH001604,true
251-85-4633,PH001605,true
580-24-8334,PH001606,true
819-77-8756,PH001607,true
991-43-3997,PH001608,true
444-44-2713,PH001609,true
424-33-8504,PH001610,true
485-79-5727,PH001611,true
249-37-7312,PH001612,true
442-19-9270,PH001613,true
499-18-3474,PH001614,true
628-92-5451,PH001615,true
251-39-6191,PH001616,true
382-70-1967,PH001617,true
434-79-5159,PH001618,true
504-62-8101,PH001619,true
926-51-7281,PH001620,true
965-31-2147,PH001621,true
915-87-4781,PH001622,true
562-27-2498,PH001623,true
820-72-2368,PH001624,true
980-67-2127,PH001625,true
858-12-7973,PH001626,true
598-76-5703,PH001627,true
233-44-3506,PH001628,true
903-39-4061,PH001629,true
543-57-2935,PH001630,true
750-27-1122,PH001631,true
833-72-8242,PH001632,true
177-93-5064,PH001633,true
258-33-8976,PH001634,true
175-69-1284,PH001635,true
889-12-6745,PH001636,true
733-45-8143,PH001637,true
559-86-8910,PH001638,true
601-92-4271,PH001639,true
510-62-9811,PH001640,true
533-13-4278,PH001641,true
555-60-2623,PH001642,true
929-18-9847,PH001643,true
837-64-6153,PH001644,true
770-73-5354,PH001645,true
394-71-8310,PH001646,true
597-36-9259,PH001647,true
440-45-2379,PH001648,true
452-81-6404,PH001649,true
204-33-8566,PH001650,true
212-41-1317,PH001651,true
557-83-3229,PH001652,true
366-71-1768,PH001653,true
569-72-9416,PH001654,true
465-60-8598,PH001655,true
177-32-5023,PH001656,true
400-82-5966,PH001657,true
571-23-7568,PH001658,true
126-66-5700,PH001659,true
593-96-7528,PH001660,true
440-21-3359,PH001661,true
621-96-4478,PH001662,true
162-52-4544,PH001663,true
430-25-7712,PH001664,true
592-16-1236,PH001665,true
856-11-3042,PH001666,true
