personSsn,addressId,since,isPrimary
869-66-5695,ADDR000608,2024-09-02,true
330-55-1187,ADDR000609,2023-11-07,true
654-31-1973,ADDR000610,2024-05-25,true
294-77-9963,ADDR000611,2022-10-10,true
962-56-5927,ADDR000612,2024-02-03,true
616-57-4182,ADDR000613,2022-11-11,true
430-22-9406,ADDR000614,2022-09-29,true
956-34-9841,ADDR000615,2023-02-12,true
340-76-4544,ADDR000616,2022-11-24,true
361-53-9191,ADDR000617,2023-11-05,true
383-70-5878,ADDR000618,2023-02-26,true
861-84-1537,ADDR000619,2023-09-02,true
253-42-8585,ADDR000620,2022-10-14,true
875-82-7876,ADDR000621,2023-06-01,true
415-91-6395,ADDR000622,2024-04-14,true
822-19-6737,ADDR000623,2024-07-18,true
465-17-9642,ADDR000624,2023-01-27,true
669-15-5278,ADDR000625,2024-03-12,true
240-67-8705,ADDR000626,2022-01-07,true
587-22-2161,ADDR000627,2023-02-19,true
694-45-8092,ADDR000628,2023-02-08,true
130-75-7527,ADDR000629,2022-08-19,true
998-93-2075,ADDR000630,2022-06-11,true
187-49-1710,ADDR000631,2024-06-27,true
695-42-2615,ADDR000632,2022-08-09,true
490-19-1524,ADDR000633,2022-01-17,true
868-46-8891,ADDR000634,2024-09-02,true
207-32-4508,ADDR000635,2022-05-19,true
521-46-2170,ADDR000636,2024-06-27,true
141-53-6658,ADDR000637,2023-07-21,true
689-17-5025,ADDR000638,2023-03-02,true
883-24-7235,ADDR000639,2022-09-12,true
172-44-6210,ADDR000640,2022-02-11,true
605-88-5222,ADDR000641,2022-06-24,true
684-24-6245,ADDR000642,2022-11-26,true
783-71-4363,ADDR000643,2024-09-08,true
152-67-8976,ADDR000644,2023-06-15,true
856-32-8102,ADDR000645,2022-12-11,true
639-12-6721,ADDR000646,2023-01-03,true
913-84-3785,ADDR000647,2023-11-12,true
724-82-2491,ADDR000648,2023-10-08,true
950-31-7012,ADDR000649,2022-10-29,true
752-13-8803,ADDR000650,2022-05-29,true
683-49-7991,ADDR000651,2022-05-18,true
727-78-5096,ADDR000652,2023-08-18,true
274-94-9558,ADDR000653,2023-06-15,true
275-26-5229,ADDR000654,2024-07-25,true
959-90-1088,ADDR000655,2024-02-27,true
512-74-9355,ADDR000656,2023-03-14,true
611-96-6262,ADDR000657,2022-05-16,true
466-54-7684,ADDR000658,2024-04-03,true
440-24-2676,ADDR000659,2024-05-08,true
723-56-2459,ADDR000660,2024-02-08,true
752-89-8334,ADDR000661,2023-01-08,true
343-54-3699,ADDR000662,2024-01-13,true
594-36-7410,ADDR000663,2023-02-03,true
330-85-2679,ADDR000664,2023-08-20,true
655-56-1966,ADDR000665,2024-04-30,true
700-43-3574,ADDR000666,2023-11-23,true
300-20-5437,ADDR000667,2023-04-15,true
880-77-5789,ADDR000668,2024-08-02,true
688-18-2352,ADDR000669,2022-12-12,true
142-66-5797,ADDR000670,2023-03-24,true
526-68-5875,ADDR000671,2024-11-07,true
450-28-8872,ADDR000672,2024-10-20,true
635-76-1115,ADDR000673,2023-08-21,true
408-28-6515,ADDR000674,2024-12-02,true
232-99-9416,ADDR000675,2023-09-16,true
410-82-5393,ADDR000676,2023-02-11,true
694-45-2478,ADDR000677,2024-03-16,true
586-19-6763,ADDR000678,2023-07-27,true
611-53-5305,ADDR000679,2023-08-25,true
488-27-8167,ADDR000680,2022-11-18,true
106-32-8128,ADDR000681,2023-04-22,true
635-22-4641,ADDR000682,2023-10-17,true
199-46-9860,ADDR000683,2022-04-15,true
939-30-6181,ADDR000684,2022-12-29,true
330-25-8230,ADDR000685,2022-08-01,true
756-84-9548,ADDR000686,2024-11-05,true
529-12-7536,ADDR000687,2024-06-15,true
145-76-7243,ADDR000688,2024-07-15,true
525-13-4863,ADDR000689,2022-11-24,true
287-61-5985,ADDR000690,2022-04-26,true
974-72-5604,ADDR000691,2024-02-17,true
114-41-6319,ADDR000692,2023-01-09,true
122-57-4748,ADDR000693,2024-07-02,true
543-76-7476,ADDR000694,2024-10-05,true
194-49-2152,ADDR000695,2024-10-03,true
881-62-3768,ADDR000696,2024-12-30,true
260-37-3067,ADDR000697,2022-01-30,true
131-84-6069,ADDR000698,2022-04-05,true
632-36-1834,ADDR000699,2022-05-07,true
408-83-7994,ADDR000700,2022-12-14,true
902-16-2588,ADDR000701,2023-10-10,true
832-75-8582,ADDR000702,2022-04-05,true
549-53-4628,ADDR000703,2022-11-07,true
828-67-2548,ADDR000704,2024-05-14,true
418-55-9626,ADDR000705,2022-08-20,true
346-90-7773,ADDR000706,2023-11-24,true
921-87-9528,ADDR000707,2022-10-17,true
752-82-8416,ADDR000708,2024-04-25,true
721-71-3845,ADDR000709,2023-11-27,true
253-34-7959,ADDR000710,2022-04-08,true
375-22-5224,ADDR000711,2022-03-18,true
304-19-9518,ADDR000712,2022-05-26,true
484-98-4086,ADDR000713,2022-10-29,true
495-11-3365,ADDR000714,2023-07-30,true
529-32-5284,ADDR000715,2022-08-27,true
952-45-5072,ADDR000716,2023-05-26,true
948-62-4937,ADDR000717,2023-11-17,true
697-52-1114,ADDR000718,2023-08-29,true
887-22-3719,ADDR000719,2024-05-15,true
279-42-2867,ADDR000720,2022-11-07,true
654-96-8222,ADDR000721,2023-06-07,true
192-82-2515,ADDR000722,2023-12-17,true
397-85-2006,ADDR000723,2024-02-08,true
560-82-9079,ADDR000724,2023-07-08,true
553-79-6589,ADDR000725,2023-02-16,true
410-71-1497,ADDR000726,2024-11-20,true
260-55-8756,ADDR000727,2024-11-24,true
733-40-6609,ADDR000728,2022-03-23,true
450-98-6882,ADDR000729,2024-12-19,true
667-22-8612,ADDR000730,2024-01-12,true
309-54-6891,ADDR000731,2023-07-23,true
180-25-7462,ADDR000732,2024-10-02,true
484-57-1368,ADDR000733,2023-11-13,true
315-39-8222,ADDR000734,2023-02-25,true
564-61-7856,ADDR000735,2022-05-08,true
864-75-6022,ADDR000736,2024-12-27,true
805-84-7755,ADDR000737,2024-03-24,true
859-54-5988,ADDR000738,2022-11-24,true
746-47-8650,ADDR000739,2023-10-07,true
429-65-9962,ADDR000740,2022-03-27,true
714-39-2141,ADDR000741,2023-09-02,true
667-26-8537,ADDR000742,2024-07-17,true
382-11-8720,ADDR000743,2024-04-11,true
357-70-3538,ADDR000744,2023-12-14,true
854-90-2457,ADDR000745,2022-08-14,true
786-79-1894,ADDR000746,2024-10-19,true
461-71-7428,ADDR000747,2024-01-16,true
638-87-4742,ADDR000748,2024-10-17,true
343-31-2334,ADDR000749,2024-10-03,true
874-12-9155,ADDR000750,2022-04-05,true
729-55-5638,ADDR000751,2022-04-09,true
895-45-4873,ADDR000752,2022-05-09,true
436-40-7125,ADDR000753,2023-05-29,true
532-27-8424,ADDR000754,2024-01-06,true
794-87-6613,ADDR000755,2022-11-07,true
454-81-6611,ADDR000756,2023-01-30,true
928-75-3924,ADDR000757,2023-11-23,true
479-21-2600,ADDR000758,2024-05-03,true
640-57-2963,ADDR000759,2022-05-22,true
401-62-7405,ADDR000760,2024-12-16,true
173-84-7879,ADDR000761,2022-06-08,true
217-97-3236,ADDR000762,2023-11-05,true
279-80-8167,ADDR000763,2023-04-16,true
227-97-4735,ADDR000764,2024-03-23,true
774-20-7552,ADDR000765,2022-05-04,true
727-73-5653,ADDR000766,2023-08-02,true
525-98-5459,ADDR000767,2024-01-11,true
601-10-2285,ADDR000768,2024-01-18,true
753-64-1548,ADDR000769,2023-11-21,true
592-57-8735,ADDR000770,2024-02-19,true
367-10-5754,ADDR000771,2024-12-05,true
422-29-6794,ADDR000772,2024-02-13,true
184-16-2815,ADDR000773,2023-07-14,true
523-96-1527,ADDR000774,2022-05-22,true
211-82-1169,ADDR000775,2022-06-16,true
842-67-2820,ADDR000776,2023-01-18,true
875-14-3494,ADDR000777,2023-02-01,true
613-21-5757,ADDR000778,2024-04-09,true
324-97-4582,ADDR000779,2022-02-15,true
639-19-1770,ADDR000780,2024-06-17,true
834-87-3477,ADDR000781,2022-02-16,true
648-79-9720,ADDR000782,2024-09-27,true
231-67-2912,ADDR000783,2024-03-05,true
845-20-8451,ADDR000784,2022-06-09,true
923-72-4146,ADDR000785,2022-01-19,true
532-23-8442,ADDR000786,2022-02-08,true
892-82-8071,ADDR000787,2022-11-08,true
882-57-9462,ADDR000788,2023-08-07,true
521-27-1342,ADDR000789,2023-07-01,true
270-31-1712,ADDR000790,2022-01-27,true
167-20-8852,ADDR000791,2022-10-01,true
650-75-3917,ADDR000792,2022-02-26,true
917-89-8682,ADDR000793,2023-01-27,true
137-77-3161,ADDR000794,2024-12-15,true
841-75-5478,ADDR000795,2024-02-19,true
261-46-5026,ADDR000796,2022-07-01,true
105-45-4662,ADDR000797,2023-03-27,true
903-30-4401,ADDR000798,2023-11-19,true
421-92-2294,ADDR000799,2024-11-06,true
290-40-7009,ADDR000800,2023-12-22,true
286-12-5240,ADDR000801,2022-10-08,true
545-67-9867,ADDR000802,2024-12-13,true
877-38-3742,ADDR000803,2023-10-11,true
872-51-7075,ADDR000804,2023-01-31,true
996-35-4281,ADDR000805,2023-10-03,true
203-82-1776,ADDR000806,2024-04-30,true
799-14-2897,ADDR000807,2023-08-11,true
591-49-6285,ADDR000808,2024-05-03,true
689-27-2609,ADDR000809,2023-03-29,true
751-23-3167,ADDR000810,2024-06-04,true
985-38-7034,ADDR000811,2024-01-12,true
605-64-6663,ADDR000812,2023-05-30,true
908-68-4664,ADDR000813,2024-08-02,true
770-30-2195,ADDR000814,2023-12-12,true
977-43-5973,ADDR000815,2023-07-16,true
504-64-4005,ADDR000816,2023-05-20,true
209-94-3948,ADDR000817,2022-04-19,true
757-51-9991,ADDR000818,2023-01-18,true
399-87-7327,ADDR000819,2024-06-29,true
836-18-5632,ADDR000820,2024-01-14,true
750-44-1714,ADDR000821,2022-10-20,true
473-68-1331,ADDR000822,2022-02-22,true
550-35-2866,ADDR000823,2023-10-03,true
147-89-1422,ADDR000824,2023-03-12,true
896-38-2116,ADDR000825,2023-06-17,true
664-68-6525,ADDR000826,2022-09-30,true
165-28-2709,ADDR000827,2023-08-27,true
264-76-8513,ADDR000828,2023-12-03,true
599-20-9604,ADDR000829,2022-11-18,true
463-56-7279,ADDR000830,2024-01-06,true
645-77-5629,ADDR000831,2024-05-28,true
822-45-2083,ADDR000832,2023-08-19,true
379-39-6523,ADDR000833,2023-03-12,true
851-97-5945,ADDR000834,2022-07-23,true
442-97-2016,ADDR000835,2024-10-07,true
218-54-1798,ADDR000836,2022-06-15,true
639-51-2270,ADDR000837,2024-05-30,true
151-57-7652,ADDR000838,2023-05-07,true
281-91-7954,ADDR000839,2023-09-25,true
458-86-1027,ADDR000840,2023-09-17,true
703-56-7976,ADDR000841,2023-02-24,true
622-20-7544,ADDR000842,2024-04-07,true
671-27-2658,ADDR000843,2022-01-31,true
340-75-1469,ADDR000844,2023-08-15,true
152-61-2166,ADDR000845,2024-07-26,true
340-95-1733,ADDR000846,2022-03-25,true
285-66-2171,ADDR000847,2024-11-06,true
634-42-9451,ADDR000848,2022-06-30,true
961-85-5592,ADDR000849,2022-12-01,true
188-46-7362,ADDR000850,2024-06-10,true
574-54-4549,ADDR000851,2023-02-10,true
976-63-5186,ADDR000852,2024-11-22,true
472-98-1816,ADDR000853,2024-10-10,true
449-53-5290,ADDR000854,2024-05-01,true
764-17-4589,ADDR000855,2022-06-05,true
691-12-6375,ADDR000856,2022-07-22,true
358-32-2522,ADDR000857,2022-09-28,true
384-86-2490,ADDR000858,2024-12-28,true
957-37-6872,ADDR000859,2024-01-23,true
775-69-4392,ADDR000860,2022-08-10,true
253-87-6184,ADDR000861,2024-07-30,true
537-52-2819,ADDR000862,2024-05-27,true
270-85-9547,ADDR000863,2022-08-19,true
705-97-6641,ADDR000864,2024-04-02,true
892-59-2277,ADDR000865,2024-03-21,true
611-35-9441,ADDR000866,2023-03-02,true
189-29-9903,ADDR000867,2024-06-04,true
934-63-7165,ADDR000868,2023-10-21,true
764-44-5916,ADDR000869,2023-04-17,true
510-74-3033,ADDR000870,2024-03-23,true
150-22-4662,ADDR000871,2024-03-18,true
778-98-3481,ADDR000872,2024-08-01,true
927-24-6567,ADDR000873,2023-03-09,true
788-37-4098,ADDR000874,2024-07-28,true
157-48-2845,ADDR000875,2022-06-21,true
675-20-6634,ADDR000876,2022-06-18,true
278-62-8658,ADDR000877,2023-04-04,true
769-11-4548,ADDR000878,2022-11-23,true
670-34-6695,ADDR000879,2023-07-15,true
590-93-5831,ADDR000880,2023-01-25,true
523-15-4037,ADDR000881,2022-07-29,true
396-62-3152,ADDR000882,2024-08-02,true
634-18-7267,ADDR000883,2024-02-08,true
605-10-7342,ADDR000884,2023-09-21,true
290-85-7105,ADDR000885,2024-07-16,true
885-76-8491,ADDR000886,2023-05-27,true
357-87-1187,ADDR000887,2022-08-27,true
765-22-6697,ADDR000888,2022-01-09,true
575-73-5924,ADDR000889,2022-10-05,true
901-67-8934,ADDR000890,2024-02-11,true
274-35-7810,ADDR000891,2023-04-03,true
947-62-8382,ADDR000892,2023-03-18,true
632-55-9679,ADDR000893,2023-10-01,true
301-43-6813,ADDR000894,2023-05-17,true
451-67-1180,ADDR000895,2024-12-18,true
765-47-5668,ADDR000896,2023-11-20,true
723-82-8136,ADDR000897,2024-07-07,true
674-81-6764,ADDR000898,2023-11-16,true
942-59-9249,ADDR000899,2024-12-11,true
766-11-7456,ADDR000900,2023-11-03,true
508-97-5686,ADDR000901,2023-08-27,true
666-92-4872,ADDR000902,2024-01-07,true
845-67-2052,ADDR000903,2022-05-12,true
755-78-4215,ADDR000904,2024-12-20,true
872-13-6988,ADDR000905,2023-08-22,true
838-20-7592,ADDR000906,2023-02-09,true
567-55-6554,ADDR000907,2023-06-20,true
993-80-5403,ADDR000908,2022-05-31,true
129-88-3860,ADDR000909,2023-05-14,true
487-57-6547,ADDR000910,2022-09-27,true
668-90-4018,ADDR000911,2023-10-28,true
448-98-6365,ADDR000912,2024-12-17,true
290-63-9724,ADDR000913,2023-05-18,true
268-75-1475,ADDR000914,2023-12-20,true
698-84-6015,ADDR000915,2023-09-06,true
194-85-4405,ADDR000916,2024-11-21,true
583-36-9097,ADDR000917,2024-02-26,true
899-82-6418,ADDR000918,2024-07-10,true
335-50-4081,ADDR000919,2024-09-15,true
888-73-5961,ADDR000920,2024-04-20,true
996-83-9496,ADDR000921,2023-09-09,true
315-82-6188,ADDR000922,2023-10-27,true
637-17-4828,ADDR000923,2023-04-10,true
179-18-5902,ADDR000924,2023-07-07,true
631-12-1308,ADDR000925,2022-11-07,true
955-32-3021,ADDR000926,2022-02-02,true
574-63-2824,ADDR000927,2024-12-14,true
126-85-2180,ADDR000928,2022-11-27,true
210-46-8132,ADDR000929,2024-03-14,true
420-91-4690,ADDR000930,2024-07-16,true
390-35-9956,ADDR000931,2023-11-24,true
981-90-8539,ADDR000932,2022-05-22,true
953-97-7628,ADDR000933,2023-10-18,true
385-91-7019,ADDR000934,2024-05-28,true
699-63-2780,ADDR000935,2024-09-07,true
312-32-9015,ADDR000936,2024-11-26,true
435-87-8205,ADDR000937,2023-04-05,true
483-17-6741,ADDR000938,2023-08-08,true
272-68-7915,ADDR000939,2023-01-06,true
656-66-9548,ADDR000940,2022-01-25,true
691-37-6395,ADDR000941,2023-02-01,true
523-23-6478,ADDR000942,2024-05-28,true
741-16-3332,ADDR000943,2022-07-25,true
925-73-6740,ADDR000944,2022-09-30,true
345-71-7552,ADDR000945,2024-02-26,true
648-95-5579,ADDR000946,2023-02-27,true
885-60-9235,ADDR000947,2023-12-22,true
566-32-4134,ADDR000948,2022-09-05,true
897-99-2019,ADDR000949,2022-12-16,true
414-72-7503,ADDR000950,2023-10-24,true
153-28-9352,ADDR000951,2024-06-05,true
852-60-6474,ADDR000952,2023-04-10,true
680-12-1592,ADDR000953,2023-03-23,true
630-38-2186,ADDR000954,2023-11-21,true
992-34-8298,ADDR000955,2023-07-29,true
475-71-3715,ADDR000956,2024-04-17,true
901-50-8678,ADDR000957,2023-09-22,true
880-93-8684,ADDR000958,2024-07-20,true
397-27-6906,ADDR000959,2024-01-08,true
823-93-4969,ADDR000960,2023-04-10,true
431-80-2740,ADDR000961,2022-02-01,true
769-61-9104,ADDR000962,2023-08-03,true
185-58-3264,ADDR000963,2023-09-25,true
982-37-1270,ADDR000964,2022-10-10,true
809-30-7680,ADDR000965,2024-09-16,true
983-72-5104,ADDR000966,2023-03-31,true
768-53-1638,ADDR000967,2022-01-12,true
551-64-8098,ADDR000968,2024-10-09,true
313-17-5056,ADDR000969,2024-08-31,true
744-80-1969,ADDR000970,2023-06-29,true
748-60-5866,ADDR000971,2022-07-16,true
260-42-5553,ADDR000972,2022-02-10,true
834-18-8542,ADDR000973,2023-07-13,true
124-66-2494,ADDR000974,2022-03-06,true
382-84-3750,ADDR000975,2022-09-23,true
335-38-7145,ADDR000976,2022-10-15,true
899-93-2207,ADDR000977,2023-08-24,true
772-81-3432,ADDR000978,2022-01-12,true
299-37-6874,ADDR000979,2023-12-23,true
588-63-4108,ADDR000980,2022-05-10,true
599-35-4402,ADDR000981,2023-11-28,true
805-14-2245,ADDR000982,2022-01-10,true
785-23-9761,ADDR000983,2023-02-22,true
470-75-1110,ADDR000984,2022-12-27,true
336-48-8442,ADDR000985,2024-07-25,true
522-88-7033,ADDR000986,2023-08-17,true
723-93-4872,ADDR000987,2022-01-31,true
695-68-5336,ADDR000988,2024-09-17,true
155-52-9532,ADDR000989,2024-02-12,true
689-61-7191,ADDR000990,2022-08-27,true
525-28-8260,ADDR000991,2024-10-15,true
954-33-4561,ADDR000992,2022-02-18,true
979-63-8378,ADDR000993,2023-10-09,true
873-18-8163,ADDR000994,2024-07-10,true
785-64-3839,ADDR000995,2024-07-06,true
780-87-9197,ADDR000996,2024-07-29,true
897-12-6780,ADDR000997,2023-05-26,true
241-40-3551,ADDR000998,2023-05-16,true
900-87-6690,ADDR000999,2022-05-08,true
974-44-5861,ADDR001000,2022-07-18,true
136-70-8805,ADDR001001,2022-10-05,true
132-28-7753,ADDR001002,2023-12-22,true
747-60-6388,ADDR001003,2023-05-14,true
513-26-3085,ADDR001004,2023-08-20,true
746-70-2581,ADDR001005,2024-06-16,true
218-80-4236,ADDR001006,2024-06-23,true
818-82-4560,ADDR001007,2022-03-05,true
908-83-3129,ADDR001008,2022-03-24,true
725-10-6284,ADDR001009,2023-09-28,true
653-21-3703,ADDR001010,2024-11-09,true
808-82-7994,ADDR001011,2023-07-11,true
430-53-4690,ADDR001012,2024-03-25,true
936-85-7460,ADDR001013,2022-12-02,true
225-33-3948,ADDR001014,2023-12-21,true
476-72-1817,ADDR001015,2022-09-15,true
743-13-5104,ADDR001016,2023-10-27,true
633-80-8231,ADDR001017,2024-02-21,true
337-43-6202,ADDR001018,2023-12-03,true
133-34-7859,ADDR001019,2023-04-12,true
483-41-7695,ADDR001020,2022-08-19,true
469-88-3818,ADDR001021,2022-03-13,true
448-74-1185,ADDR001022,2022-12-30,true
823-29-7844,ADDR001023,2023-12-16,true
972-16-2931,ADDR001024,2024-09-04,true
855-37-2330,ADDR001025,2024-11-07,true
753-58-8311,ADDR001026,2022-03-06,true
990-78-3009,ADDR001027,2024-10-12,true
742-68-3863,ADDR001028,2024-07-11,true
782-36-7365,ADDR001029,2023-09-02,true
840-46-2428,ADDR001030,2023-01-29,true
876-84-2877,ADDR001031,2024-04-22,true
609-80-2317,ADDR001032,2023-03-30,true
480-28-5441,ADDR001033,2022-02-27,true
946-85-4025,ADDR001034,2022-06-10,true
128-36-5746,ADDR001035,2024-06-06,true
767-29-7837,ADDR001036,2023-01-17,true
946-80-6946,ADDR001037,2024-03-12,true
252-85-6061,ADDR001038,2022-01-27,true
343-27-3096,ADDR001039,2023-08-24,true
797-94-8500,ADDR001040,2024-01-23,true
914-45-1364,ADDR001041,2023-06-29,true
433-23-8177,ADDR001042,2022-12-27,true
630-95-9322,ADDR001043,2024-06-09,true
996-35-6850,ADDR001044,2024-01-21,true
471-48-7124,ADDR001045,2022-07-26,true
489-65-6259,ADDR001046,2024-11-23,true
545-26-7578,ADDR001047,2023-12-24,true
612-42-5653,ADDR001048,2024-10-03,true
465-33-2557,ADDR001049,2023-06-26,true
565-45-7348,ADDR001050,2022-11-23,true
759-38-2765,ADDR001051,2023-02-10,true
280-85-8896,ADDR001052,2023-06-27,true
547-19-1191,ADDR001053,2022-05-24,true
427-33-5209,ADDR001054,2023-09-28,true
201-17-3072,ADDR001055,2024-09-05,true
383-49-4661,ADDR001056,2024-08-19,true
172-21-6271,ADDR001057,2022-05-24,true
478-95-3648,ADDR001058,2023-02-16,true
402-26-3840,ADDR001059,2023-03-23,true
705-93-6785,ADDR001060,2023-09-10,true
125-63-4344,ADDR001061,2024-03-06,true
732-89-5093,ADDR001062,2022-07-11,true
877-88-6170,ADDR001063,2023-09-03,true
762-45-9207,ADDR001064,2023-04-10,true
316-23-8560,ADDR001065,2023-12-09,true
933-41-9074,ADDR001066,2023-03-27,true
168-62-9259,ADDR001067,2024-10-26,true
908-42-6132,ADDR001068,2022-09-07,true
590-51-5541,ADDR001069,2024-12-18,true
607-75-9707,ADDR001070,2022-11-20,true
360-20-8490,ADDR001071,2023-04-15,true
837-51-5660,ADDR001072,2024-12-19,true
154-81-2470,ADDR001073,2023-06-09,true
815-61-4978,ADDR001074,2022-08-04,true
240-50-7722,ADDR001075,2022-10-02,true
260-60-2154,ADDR001076,2023-01-09,true
920-15-9526,ADDR001077,2023-06-11,true
691-14-2338,ADDR001078,2023-11-02,true
894-54-5589,ADDR001079,2024-10-14,true
916-46-5783,ADDR001080,2024-11-05,true
107-83-1666,ADDR001081,2022-06-03,true
375-98-8940,ADDR001082,2022-04-06,true
292-41-9727,ADDR001083,2023-03-27,true
185-62-5996,ADDR001084,2024-10-16,true
322-85-3190,ADDR001085,2023-01-09,true
714-43-3021,ADDR001086,2022-03-03,true
642-77-8256,ADDR001087,2024-08-08,true
651-84-2590,ADDR001088,2023-07-16,true
853-31-3958,ADDR001089,2022-09-25,true
627-40-1753,ADDR001090,2022-09-26,true
865-34-5202,ADDR001091,2024-04-17,true
691-73-8869,ADDR001092,2022-04-19,true
316-59-7600,ADDR001093,2022-06-05,true
896-46-9572,ADDR001094,2022-10-08,true
221-61-8580,ADDR001095,2022-02-08,true
385-43-1838,ADDR001096,2024-06-24,true
108-29-5647,ADDR001097,2022-09-23,true
784-27-4563,ADDR001098,2024-05-29,true
313-65-1646,ADDR001099,2024-07-17,true
606-59-3224,ADDR001100,2022-08-08,true
765-18-5133,ADDR001101,2022-02-23,true
722-71-1592,ADDR001102,2023-09-14,true
981-82-3236,ADDR001103,2022-11-16,true
835-93-5203,ADDR001104,2022-01-24,true
485-24-2654,ADDR001105,2024-08-30,true
430-67-3986,ADDR001106,2022-09-18,true
293-93-6844,ADDR001107,2023-01-23,true
738-87-8766,ADDR001108,2023-07-18,true
880-64-9871,ADDR001109,2024-02-13,true
664-64-1786,ADDR001110,2024-10-05,true
650-66-7819,ADDR001111,2023-06-20,true
943-98-4153,ADDR001112,2024-01-17,true
265-95-1184,ADDR001113,2024-10-30,true
275-15-5425,ADDR001114,2023-09-30,true
856-64-6239,ADDR001115,2024-03-28,true
370-20-5453,ADDR001116,2022-07-25,true
461-78-6928,ADDR001117,2024-07-27,true
116-95-3618,ADDR001118,2024-08-30,true
190-88-2379,ADDR001119,2024-06-24,true
856-44-2977,ADDR001120,2024-12-29,true
943-83-7555,ADDR001121,2022-12-17,true
218-62-5127,ADDR001122,2022-08-26,true
526-52-8822,ADDR001123,2024-11-22,true
643-77-3454,ADDR001124,2024-12-05,true
709-86-8641,ADDR001125,2024-05-02,true
